year,round,driverId,position,points,positionText,wins
2018,13,grosjean,14,27,14,0
2018,13,leclerc,15,13,15,0
2018,13,vandoorne,16,8,16,0
2018,13,ericsson,17,6,17,0
2018,13,stroll,18,4,18,0
2018,13,brendon_hartley,19,2,19,0
2018,13,sirotkin,20,0,20,0
2018,14,hamilton,1,256,1,6
2018,14,vettel,2,226,2,5
2018,14,raikkonen,3,164,3,0
2018,14,bottas,4,159,4,0
2018,14,max_verstappen,5,130,5,1
2018,14,ricciardo,6,118,6,2
2018,14,hulkenberg,7,52,7,0
2018,14,kevin_magnussen,8,49,8,0
2018,14,perez,9,46,9,0
2018,14,ocon,10,45,10,0
2018,14,alonso,11,44,11,0
2018,14,sainz,12,34,12,0
2018,14,gasly,13,28,13,0
2018,14,grosjean,14,27,14,0
2018,14,leclerc,15,13,15,0
2018,14,vandoorne,16,8,16,0
2018,14,stroll,17,6,17,0
2018,14,ericsson,18,6,18,0
2018,14,brendon_hartley,19,2,19,0
2018,14,sirotkin,20,1,20,0
2018,15,hamilton,1,281,1,7
2018,15,vettel,2,241,2,5
2018,15,raikkonen,3,174,3,0
2018,15,bottas,4,171,4,0
2018,15,max_verstappen,5,148,5,1
2018,15,ricciardo,6,126,6,2
2018,15,hulkenberg,7,53,7,0
2018,15,alonso,8,50,8,0
2018,15,kevin_magnussen,9,49,9,0
2018,15,perez,10,46,10,0
2018,15,ocon,11,45,11,0
2018,15,sainz,12,38,12,0
2018,15,gasly,13,28,13,0
2018,15,grosjean,14,27,14,0
2018,15,leclerc,15,15,15,0
2018,15,vandoorne,16,8,16,0
2018,15,stroll,17,6,17,0
2018,15,ericsson,18,6,18,0
2018,15,brendon_hartley,19,2,19,0
2018,15,sirotkin,20,1,20,0
2018,16,hamilton,1,306,1,8
2018,16,vettel,2,256,2,5
2018,16,bottas,3,189,3,0
2018,16,raikkonen,4,186,4,0
2018,16,max_verstappen,5,158,5,1
2018,16,ricciardo,6,134,6,2
2018,16,kevin_magnussen,7,53,7,0
2018,16,hulkenberg,8,53,8,0
2018,16,alonso,9,50,9,0
2018,16,perez,10,47,10,0
2018,16,ocon,11,47,11,0
2018,16,sainz,12,38,12,0
2018,16,gasly,13,28,13,0
2018,16,grosjean,14,27,14,0
2018,16,leclerc,15,21,15,0
2018,16,vandoorne,16,8,16,0
2018,16,stroll,17,6,17,0
2018,16,ericsson,18,6,18,0
2018,16,brendon_hartley,19,2,19,0
2018,16,sirotkin,20,1,20,0
2018,17,hamilton,1,331,1,9
2018,17,vettel,2,264,2,5
2018,17,bottas,3,207,3,0
2018,17,raikkonen,4,196,4,0
2018,17,max_verstappen,5,173,5,1
2018,17,ricciardo,6,146,6,2
2018,17,perez,7,53,7,0
2018,17,kevin_magnussen,8,53,8,0
2018,17,hulkenberg,9,53,9,0
2018,17,alonso,10,50,10,0
2018,17,ocon,11,49,11,0
2018,17,sainz,12,39,12,0
2018,17,grosjean,13,31,13,0
2018,17,gasly,14,28,14,0
2018,17,leclerc,15,21,15,0
2018,17,vandoorne,16,8,16,0
2018,17,stroll,17,6,17,0
2018,17,ericsson,18,6,18,0
2018,17,brendon_hartley,19,2,19,0
2018,17,sirotkin,20,1,20,0
2018,18,hamilton,1,346,1,9
2018,18,vettel,2,276,2,5
2018,18,raikkonen,3,221,3,1
2018,18,bottas,4,217,4,0
2018,18,max_verstappen,5,191,5,1
2018,18,ricciardo,6,146,6,2
2018,18,hulkenberg,7,61,7,0
2018,18,perez,8,57,8,0
2018,18,kevin_magnussen,9,53,9,0
2018,18,alonso,10,50,10,0
2018,18,ocon,11,49,11,0
2018,18,sainz,12,45,12,0
2018,18,grosjean,13,31,13,0
2018,18,gasly,14,28,14,0
2018,18,leclerc,15,21,15,0
2018,18,vandoorne,16,8,16,0
2018,18,ericsson,17,7,17,0
2018,18,stroll,18,6,18,0
2018,18,brendon_hartley,19,4,19,0
2018,18,sirotkin,20,1,20,0
2018,19,hamilton,1,358,1,9
2018,19,vettel,2,294,2,5
2018,19,raikkonen,3,236,3,1
2018,19,bottas,4,227,4,0
2018,19,max_verstappen,5,216,5,2
2018,19,ricciardo,6,146,6,2
2018,19,hulkenberg,7,69,7,0
2018,19,perez,8,57,8,0
2018,19,kevin_magnussen,9,53,9,0
2018,19,alonso,10,50,10,0
2018,19,ocon,11,49,11,0
2018,19,sainz,12,45,12,0
2018,19,grosjean,13,31,13,0
2018,19,gasly,14,29,14,0
2018,19,leclerc,15,27,15,0
2018,19,vandoorne,16,12,16,0
2018,19,ericsson,17,9,17,0
2018,19,stroll,18,6,18,0
2018,19,brendon_hartley,19,4,19,0
2018,19,sirotkin,20,1,20,0
2018,20,hamilton,1,383,1,10
2018,20,vettel,2,302,2,5
2018,20,raikkonen,3,251,3,1
2018,20,bottas,4,237,4,0
2018,20,max_verstappen,5,234,5,2
2018,20,ricciardo,6,158,6,2
2018,20,hulkenberg,7,69,7,0
2018,20,perez,8,58,8,0
2018,20,kevin_magnussen,9,55,9,0
2018,20,alonso,10,50,10,0
2018,20,ocon,11,49,11,0
2018,20,sainz,12,45,12,0
2018,20,grosjean,13,35,13,0
2018,20,leclerc,14,33,14,0
2018,20,gasly,15,29,15,0
2018,20,vandoorne,16,12,16,0
2018,20,ericsson,17,9,17,0
2018,20,stroll,18,6,18,0
2018,20,brendon_hartley,19,4,19,0
2018,20,sirotkin,20,1,20,0
2018,21,hamilton,1,408,1,11
2018,21,vettel,2,320,2,5
2018,21,raikkonen,3,251,3,1
2018,21,max_verstappen,4,249,4,2
2018,21,bottas,5,247,5,0
2018,21,ricciardo,6,170,6,2
2018,21,hulkenberg,7,69,7,0
2018,21,perez,8,62,8,0
2018,21,kevin_magnussen,9,56,9,0
2018,21,sainz,10,53,10,0
2018,21,alonso,11,50,11,0
2018,21,ocon,12,49,12,0
2018,21,leclerc,13,39,13,0
2018,21,grosjean,14,37,14,0
2018,21,gasly,15,29,15,0
2018,21,vandoorne,16,12,16,0
2018,21,ericsson,17,9,17,0
2018,21,stroll,18,6,18,0
2018,21,brendon_hartley,19,4,19,0
2018,21,sirotkin,20,1,20,0
2019,1,bottas,1,26,1,1
2019,1,hamilton,2,18,2,0
2019,1,max_verstappen,3,15,3,0
2019,1,vettel,4,12,4,0
2019,1,leclerc,5,10,5,0
2019,1,kevin_magnussen,6,8,6,0
2019,1,hulkenberg,7,6,7,0
2019,1,raikkonen,8,4,8,0
2019,1,stroll,9,2,9,0
2019,1,kvyat,10,1,10,0
2019,1,gasly,11,0,11,0
2019,1,norris,12,0,12,0
2019,1,perez,13,0,13,0
2019,1,albon,14,0,14,0
2019,1,giovinazzi,15,0,15,0
2019,1,russell,16,0,16,0
2019,1,kubica,17,0,17,0
2019,1,grosjean,18,0,18,0
2019,1,ricciardo,19,0,19,0
2019,1,sainz,20,0,20,0
2019,2,bottas,1,44,1,1
2019,2,hamilton,2,43,2,1
2019,2,max_verstappen,3,27,3,0
2019,2,leclerc,4,26,4,0
2019,2,vettel,5,22,5,0
2019,2,raikkonen,6,10,6,0
2019,2,norris,7,8,7,0
2019,2,kevin_magnussen,8,8,8,0
2019,2,hulkenberg,9,6,9,0
2019,2,gasly,10,4,10,0
2019,2,albon,11,2,11,0
2019,2,stroll,12,2,12,0
2019,2,kvyat,13,1,13,0
2019,2,perez,14,1,14,0
2019,2,giovinazzi,15,0,15,0
2019,2,russell,16,0,16,0
2019,2,kubica,17,0,17,0
2019,2,ricciardo,18,0,18,0
2019,2,grosjean,19,0,19,0
2019,2,sainz,20,0,20,0
2019,3,hamilton,1,68,1,2
2019,3,bottas,2,62,2,1
2019,3,max_verstappen,3,39,3,0
2019,3,vettel,4,37,4,0
2019,3,leclerc,5,36,5,0
2019,3,gasly,6,13,6,0
2019,3,raikkonen,7,12,7,0
2019,3,norris,8,8,8,0
2019,3,kevin_magnussen,9,8,9,0
2019,3,hulkenberg,10,6,10,0
2019,3,ricciardo,11,6,11,0
2019,3,perez,12,5,12,0
2019,3,albon,13,3,13,0
2019,3,stroll,14,2,14,0
2019,3,kvyat,15,1,15,0
2019,3,giovinazzi,16,0,16,0
2019,3,grosjean,17,0,17,0
2019,3,sainz,18,0,18,0
2019,3,russell,19,0,19,0
2019,3,kubica,20,0,20,0
2019,4,bottas,1,87,1,2
2019,4,hamilton,2,86,2,2
2019,4,vettel,3,52,3,0
2019,4,max_verstappen,4,51,4,0
2019,4,leclerc,5,47,5,0
2019,4,perez,6,13,6,0
2019,4,gasly,7,13,7,0
2019,4,raikkonen,8,13,8,0
2019,4,norris,9,12,9,0
2019,4,kevin_magnussen,10,8,10,0
2019,4,hulkenberg,11,6,11,0
2019,4,sainz,12,6,12,0
2019,4,ricciardo,13,6,13,0
2019,4,stroll,14,4,14,0
2019,4,albon,15,3,15,0
2019,4,kvyat,16,1,16,0
2019,4,giovinazzi,17,0,17,0
2019,4,grosjean,18,0,18,0
2019,4,russell,19,0,19,0
2019,4,kubica,20,0,20,0
2019,5,hamilton,1,112,1,3
2019,5,bottas,2,105,2,2
2019,5,max_verstappen,3,66,3,0
2019,5,vettel,4,64,4,0
2019,5,leclerc,5,57,5,0
2019,5,gasly,6,21,6,0
2019,5,kevin_magnussen,7,14,7,0
2019,5,perez,8,13,8,0
2019,5,raikkonen,9,13,9,0
2019,5,norris,10,12,10,0
2019,5,sainz,11,10,11,0
2019,5,ricciardo,12,6,12,0
2019,5,hulkenberg,13,6,13,0
2019,5,stroll,14,4,14,0
2019,5,albon,15,3,15,0
2019,5,kvyat,16,3,16,0
2019,5,grosjean,17,1,17,0
2019,5,giovinazzi,18,0,18,0
2019,5,russell,19,0,19,0
2019,5,kubica,20,0,20,0
2019,6,hamilton,1,137,1,4
2019,6,bottas,2,120,2,2
2019,6,vettel,3,82,3,0
2019,6,max_verstappen,4,78,4,0
2019,6,leclerc,5,57,5,0
2019,6,gasly,6,32,6,0
2019,6,sainz,7,18,7,0
2019,6,kevin_magnussen,8,14,8,0
2019,6,perez,9,13,9,0
2019,6,raikkonen,10,13,10,0
2019,6,norris,11,12,11,0
2019,6,kvyat,12,9,12,0
2019,6,ricciardo,13,8,13,0
2019,6,albon,14,7,14,0
2019,6,hulkenberg,15,6,15,0
2019,6,stroll,16,4,16,0
2019,6,grosjean,17,2,17,0
2019,6,giovinazzi,18,0,18,0
2019,6,russell,19,0,19,0
2019,6,kubica,20,0,20,0
2019,7,hamilton,1,162,1,5
2019,7,bottas,2,133,2,2
2019,7,vettel,3,100,3,0
2019,7,max_verstappen,4,88,4,0
2019,7,leclerc,5,72,5,0
2019,7,gasly,6,36,6,0
2019,7,sainz,7,18,7,0
2019,7,ricciardo,8,16,8,0
2019,7,kevin_magnussen,9,14,9,0
2019,7,perez,10,13,10,0
2019,7,raikkonen,11,13,11,0
2019,7,norris,12,12,12,0
2019,7,hulkenberg,13,12,13,0
2019,7,kvyat,14,10,14,0
2019,7,albon,15,7,15,0
2019,7,stroll,16,6,16,0
2019,7,grosjean,17,2,17,0
2019,7,giovinazzi,18,0,18,0
2019,7,russell,19,0,19,0
2019,7,kubica,20,0,20,0
2019,8,hamilton,1,187,1,6
2019,8,bottas,2,151,2,2
2019,8,vettel,3,111,3,0
2019,8,max_verstappen,4,100,4,0
2019,8,leclerc,5,87,5,0
2019,8,gasly,6,37,6,0
2019,8,sainz,7,26,7,0
2019,8,raikkonen,8,19,8,0
2019,8,ricciardo,9,16,9,0
2019,8,hulkenberg,10,16,10,0
2019,8,kevin_magnussen,11,14,11,0
2019,8,norris,12,14,12,0
2019,8,perez,13,13,13,0
2019,8,kvyat,14,10,14,0
2019,8,albon,15,7,15,0
2019,8,stroll,16,6,16,0
2019,8,grosjean,17,2,17,0
2019,8,giovinazzi,18,0,18,0
2019,8,russell,19,0,19,0
2019,8,kubica,20,0,20,0
2019,9,hamilton,1,197,1,6
2019,9,bottas,2,166,2,2
2019,9,max_verstappen,3,126,3,1
2019,9,vettel,4,123,4,0
2019,9,leclerc,5,105,5,0
2019,9,gasly,6,43,6,0
2019,9,sainz,7,30,7,0
2019,9,norris,8,22,8,0
2019,9,raikkonen,9,21,9,0
2019,9,ricciardo,10,16,10,0
2019,9,hulkenberg,11,16,11,0
2019,9,kevin_magnussen,12,14,12,0
2019,9,perez,13,13,13,0
2019,9,kvyat,14,10,14,0
2019,9,albon,15,7,15,0
2019,9,stroll,16,6,16,0
2019,9,grosjean,17,2,17,0
2019,9,giovinazzi,18,1,18,0
2019,9,russell,19,0,19,0
2019,9,kubica,20,0,20,0
2019,10,hamilton,1,223,1,7
2019,10,bottas,2,184,2,2
2019,10,max_verstappen,3,136,3,1
2019,10,vettel,4,123,4,0
2019,10,leclerc,5,120,5,0
2019,10,gasly,6,55,6,0
2019,10,sainz,7,38,7,0
2019,10,raikkonen,8,25,8,0
2019,10,norris,9,22,9,0
2019,10,ricciardo,10,22,10,0
2019,10,hulkenberg,11,17,11,0
2019,10,kevin_magnussen,12,14,12,0
2019,10,perez,13,13,13,0
2019,10,kvyat,14,12,14,0
2019,10,albon,15,7,15,0
2019,10,stroll,16,6,16,0
2019,10,grosjean,17,2,17,0
2019,10,giovinazzi,18,1,18,0
2019,10,russell,19,0,19,0
2019,10,kubica,20,0,20,0
2019,11,hamilton,1,225,1,7
2019,11,bottas,2,184,2,2
2019,11,max_verstappen,3,162,3,2
2019,11,vettel,4,141,4,0
2019,11,leclerc,5,120,5,0
2019,11,gasly,6,55,6,0
2019,11,sainz,7,48,7,0
2019,11,kvyat,8,27,8,0
2019,11,raikkonen,9,25,9,0
2019,11,norris,10,22,10,0
2019,11,ricciardo,11,22,11,0
2019,11,stroll,12,18,12,0
2019,11,kevin_magnussen,13,18,13,0
2019,11,hulkenberg,14,17,14,0
2019,11,albon,15,15,15,0
2019,11,perez,16,13,16,0
2019,11,grosjean,17,8,17,0
2019,11,giovinazzi,18,1,18,0
2019,11,kubica,19,1,19,0
2019,11,russell,20,0,20,0
2019,12,hamilton,1,250,1,8
2019,12,bottas,2,188,2,2
2019,12,max_verstappen,3,181,3,2
2019,12,vettel,4,156,4,0
2019,12,leclerc,5,132,5,0
2019,12,gasly,6,63,6,0
2019,12,sainz,7,58,7,0
2019,12,raikkonen,8,31,8,0
2019,12,kvyat,9,27,9,0
2019,12,norris,10,24,10,0
2019,12,ricciardo,11,22,11,0
2019,12,stroll,12,18,12,0
2019,12,kevin_magnussen,13,18,13,0
2019,12,hulkenberg,14,17,14,0
2019,12,albon,15,16,15,0
2019,12,perez,16,13,16,0
2019,12,grosjean,17,8,17,0
2019,12,giovinazzi,18,1,18,0
2019,12,kubica,19,1,19,0
2019,12,russell,20,0,20,0
2019,13,hamilton,1,268,1,8
2019,13,bottas,2,203,2,2
2019,13,max_verstappen,3,181,3,2
2019,13,vettel,4,169,4,0
2019,13,leclerc,5,157,5,1
2019,13,gasly,6,65,6,0
2019,13,sainz,7,58,7,0
2019,13,kvyat,8,33,8,0
2019,13,raikkonen,9,31,9,0
2019,13,albon,10,26,10,0
2019,13,norris,11,24,11,0
2019,13,ricciardo,12,22,12,0
2019,13,perez,13,21,13,0
2019,13,hulkenberg,14,21,14,0
2019,13,stroll,15,19,15,0
2019,13,kevin_magnussen,16,18,16,0
2019,13,grosjean,17,8,17,0
2019,13,giovinazzi,18,1,18,0
2019,13,kubica,19,1,19,0
2019,13,russell,20,0,20,0
2019,14,hamilton,1,284,1,8
2019,14,bottas,2,221,2,2
2019,14,max_verstappen,3,185,3,2
2019,14,leclerc,4,182,4,2
2019,14,vettel,5,169,5,0
2019,14,gasly,6,65,6,0
2019,14,sainz,7,58,7,0
2019,14,ricciardo,8,34,8,0
2019,14,albon,9,34,9,0
2019,14,kvyat,10,33,10,0
2019,14,hulkenberg,11,31,11,0
2019,14,raikkonen,12,31,12,0
2019,14,perez,13,27,13,0
2019,14,norris,14,25,14,0
2019,14,stroll,15,19,15,0
2019,14,kevin_magnussen,16,18,16,0
2019,14,grosjean,17,8,17,0
2019,14,giovinazzi,18,3,18,0
2019,14,kubica,19,1,19,0
2019,14,russell,20,0,20,0
2019,15,hamilton,1,296,1,8
2019,15,bottas,2,231,2,2
2019,15,leclerc,3,200,3,2
2019,15,max_verstappen,4,200,4,2
2019,15,vettel,5,194,5,1
2019,15,gasly,6,69,6,0
2019,15,sainz,7,58,7,0
2019,15,albon,8,42,8,0
2019,15,ricciardo,9,34,9,0
2019,15,kvyat,10,33,10,0
2019,15,hulkenberg,11,33,11,0
2019,15,norris,12,31,12,0
2019,15,raikkonen,13,31,13,0
2019,15,perez,14,27,14,0
2019,15,stroll,15,19,15,0
2019,15,kevin_magnussen,16,18,16,0
2019,15,grosjean,17,8,17,0
2019,15,giovinazzi,18,4,18,0
2019,15,kubica,19,1,19,0
2019,15,russell,20,0,20,0
2019,16,hamilton,1,322,1,9
2019,16,bottas,2,249,2,2
2019,16,leclerc,3,215,3,2
2019,16,max_verstappen,4,212,4,2
2019,16,vettel,5,194,5,1
2019,16,gasly,6,69,6,0
2019,16,sainz,7,66,7,0
2019,16,albon,8,52,8,0
2019,16,norris,9,35,9,0
2019,16,ricciardo,10,34,10,0
2019,16,hulkenberg,11,34,11,0
2019,16,kvyat,12,33,12,0
2019,16,perez,13,33,13,0
2019,16,raikkonen,14,31,14,0
2019,16,kevin_magnussen,15,20,15,0
2019,16,stroll,16,19,16,0
2019,16,grosjean,17,8,17,0
2019,16,giovinazzi,18,4,18,0
2019,16,kubica,19,1,19,0
2019,16,russell,20,0,20,0
2019,17,hamilton,1,338,1,9
2019,17,bottas,2,274,2,3
2019,17,leclerc,3,223,3,2
2019,17,max_verstappen,4,212,4,2
2019,17,vettel,5,212,5,1
2019,17,sainz,6,76,6,0
2019,17,gasly,7,75,7,0
2019,17,albon,8,64,8,0
2019,17,perez,9,37,9,0
2019,17,norris,10,35,10,0
2019,17,kvyat,11,34,11,0
2019,17,ricciardo,12,34,12,0
2019,17,hulkenberg,13,34,13,0
2019,17,raikkonen,14,31,14,0
2019,17,stroll,15,21,15,0
2019,17,kevin_magnussen,16,20,16,0
2019,17,grosjean,17,8,17,0
2019,17,giovinazzi,18,4,18,0
2019,17,kubica,19,1,19,0
2019,17,russell,20,0,20,0
2019,18,hamilton,1,363,1,10
2019,18,bottas,2,289,2,3
2019,18,leclerc,3,236,3,2
2019,18,vettel,4,230,4,1
2019,18,max_verstappen,5,220,5,2
2019,18,gasly,6,77,6,0
2019,18,sainz,7,76,7,0
2019,18,albon,8,74,8,0
2019,18,perez,9,43,9,0
2019,18,ricciardo,10,38,10,0
2019,18,hulkenberg,11,35,11,0
2019,18,norris,12,35,12,0
2019,18,kvyat,13,34,13,0
2019,18,raikkonen,14,31,14,0
2019,18,stroll,15,21,15,0
2019,18,kevin_magnussen,16,20,16,0
2019,18,grosjean,17,8,17,0
2019,18,giovinazzi,18,4,18,0
2019,18,kubica,19,1,19,0
2019,18,russell,20,0,20,0
2019,19,hamilton,1,381,1,10
2019,19,bottas,2,314,2,4
2019,19,leclerc,3,249,3,2
2019,19,max_verstappen,4,235,4,2
2019,19,vettel,5,230,5,1
2019,19,albon,6,84,6,0
2019,19,sainz,7,80,7,0
2019,19,gasly,8,77,8,0
2019,19,ricciardo,9,46,9,0
2019,19,perez,10,44,10,0
2019,19,norris,11,41,11,0
2019,19,hulkenberg,12,37,12,0
2019,19,kvyat,13,34,13,0
2019,19,raikkonen,14,31,14,0
2019,19,stroll,15,21,15,0
2019,19,kevin_magnussen,16,20,16,0
2019,19,grosjean,17,8,17,0
2019,19,giovinazzi,18,4,18,0
2019,19,kubica,19,1,19,0
2019,19,russell,20,0,20,0
2019,20,hamilton,1,387,1,10
2019,20,bottas,2,314,2,4
2019,20,max_verstappen,3,260,3,3
2019,20,leclerc,4,249,4,2
2019,20,vettel,5,230,5,1
2019,20,gasly,6,95,6,0
2019,20,sainz,7,95,7,0
2019,20,albon,8,84,8,0
2019,20,ricciardo,9,54,9,0
2019,20,perez,10,46,10,0
2019,20,norris,11,45,11,0
2019,20,raikkonen,12,43,12,0
2019,20,hulkenberg,13,37,13,0
2019,20,kvyat,14,35,14,0
2019,20,stroll,15,21,15,0
2019,20,kevin_magnussen,16,20,16,0
2019,20,giovinazzi,17,14,17,0
2019,20,grosjean,18,8,18,0
2019,20,kubica,19,1,19,0
2019,20,russell,20,0,20,0
2019,21,hamilton,1,413,1,11
2019,21,bottas,2,326,2,4
2019,21,max_verstappen,3,278,3,3
2019,21,leclerc,4,264,4,2
2019,21,vettel,5,240,5,1
2019,21,sainz,6,96,6,0
2019,21,gasly,7,95,7,0
2019,21,albon,8,92,8,0
2019,21,ricciardo,9,54,9,0
2019,21,perez,10,52,10,0
2019,21,norris,11,49,11,0
2019,21,raikkonen,12,43,12,0
2019,21,kvyat,13,37,13,0
2019,21,hulkenberg,14,37,14,0
2019,21,stroll,15,21,15,0
2019,21,kevin_magnussen,16,20,16,0
2019,21,giovinazzi,17,14,17,0
2019,21,grosjean,18,8,18,0
2019,21,kubica,19,1,19,0
2019,21,russell,20,0,20,0
2020,1,bottas,1,25,1,1
2020,1,leclerc,2,18,2,0
2020,1,norris,3,16,3,0
2020,1,hamilton,4,12,4,0
2020,1,sainz,5,10,5,0
2020,1,perez,6,8,6,0
2020,1,gasly,7,6,7,0
2020,1,ocon,8,4,8,0
2020,1,giovinazzi,9,2,9,0
2020,1,vettel,10,1,10,0
2020,1,latifi,11,0,11,0
2020,1,kvyat,12,0,12,0
2020,1,albon,13,0,13,0
2020,1,raikkonen,14,0,14,0
2020,1,russell,15,0,15,0
2020,1,grosjean,16,0,16,0
2020,1,kevin_magnussen,17,0,17,0
2020,1,stroll,18,0,18,0
2020,1,ricciardo,19,0,19,0
2020,1,max_verstappen,20,0,20,0
2020,2,bottas,1,43,1,1
2020,2,hamilton,2,37,2,1
2020,2,norris,3,26,3,0
2020,2,leclerc,4,18,4,0
2020,2,perez,5,16,5,0
2020,2,max_verstappen,6,15,6,0
2020,2,sainz,7,13,7,0
2020,2,albon,8,12,8,0
2020,2,gasly,9,6,9,0
2020,2,stroll,10,6,10,0
2020,2,ocon,11,4,11,0
2020,2,ricciardo,12,4,12,0
2020,2,giovinazzi,13,2,13,0
2020,2,kvyat,14,1,14,0
2020,2,vettel,15,1,15,0
2020,2,latifi,16,0,16,0
2020,2,raikkonen,17,0,17,0
2020,2,kevin_magnussen,18,0,18,0
2020,2,grosjean,19,0,19,0
2020,2,russell,20,0,20,0
2020,3,hamilton,1,63,1,2
2020,3,bottas,2,58,2,1
2020,3,max_verstappen,3,33,3,0
2020,3,norris,4,26,4,0
2020,3,albon,5,22,5,0
2020,3,perez,6,22,6,0
2020,3,leclerc,7,18,7,0
2020,3,stroll,8,18,8,0
2020,3,sainz,9,15,9,0
2020,3,vettel,10,9,10,0
2020,3,ricciardo,11,8,11,0
2020,3,gasly,12,6,12,0
2020,3,ocon,13,4,13,0
2020,3,giovinazzi,14,2,14,0
2020,3,kvyat,15,1,15,0
2020,3,kevin_magnussen,16,1,16,0
2020,3,raikkonen,17,0,17,0
2020,3,latifi,18,0,18,0
2020,3,grosjean,19,0,19,0
2020,3,russell,20,0,20,0
2020,4,hamilton,1,88,1,3
2020,4,bottas,2,58,2,1
2020,4,max_verstappen,3,52,3,0
2020,4,norris,4,36,4,0
2020,4,leclerc,5,33,5,0
2020,4,albon,6,26,6,0
2020,4,perez,7,22,7,0
2020,4,stroll,8,20,8,0
2020,4,ricciardo,9,20,9,0
2020,4,sainz,10,15,10,0
2020,4,ocon,11,12,11,0
2020,4,gasly,12,12,12,0
2020,4,vettel,13,10,13,0
2020,4,giovinazzi,14,2,14,0
2020,4,kvyat,15,1,15,0
2020,4,kevin_magnussen,16,1,16,0
2020,4,latifi,17,0,17,0
2020,4,raikkonen,18,0,18,0
2020,4,russell,19,0,19,0
2020,4,grosjean,20,0,20,0
2020,4,hulkenberg,21,0,21,0
2020,5,hamilton,1,107,1,3
2020,5,max_verstappen,2,77,2,1
2020,5,bottas,3,73,3,1
2020,5,leclerc,4,45,4,0
2020,5,norris,5,38,5,0
2020,5,albon,6,36,6,0
2020,5,stroll,7,28,7,0
2020,5,perez,8,22,8,0
2020,5,ricciardo,9,20,9,0
2020,5,ocon,10,16,10,0
2020,5,sainz,11,15,11,0
2020,5,gasly,12,12,12,0
2020,5,vettel,13,10,13,0
2020,5,hulkenberg,14,6,14,0
2020,5,giovinazzi,15,2,15,0
2020,5,kvyat,16,2,16,0
2020,5,kevin_magnussen,17,1,17,0
2020,5,raikkonen,18,0,18,0
2020,5,latifi,19,0,19,0
2020,5,russell,20,0,20,0
2020,5,grosjean,21,0,21,0
2020,6,hamilton,1,132,1,4
2020,6,max_verstappen,2,95,2,1
2020,6,bottas,3,89,3,1
2020,6,leclerc,4,45,4,0
2020,6,stroll,5,40,5,0
2020,6,albon,6,40,6,0
2020,6,norris,7,39,7,0
2020,6,perez,8,32,8,0
2020,6,sainz,9,23,9,0
2020,6,ricciardo,10,20,10,0
2020,6,vettel,11,16,11,0
2020,6,ocon,12,16,12,0
2020,6,gasly,13,14,13,0
2020,6,hulkenberg,14,6,14,0
2020,6,giovinazzi,15,2,15,0
2020,6,kvyat,16,2,16,0
2020,6,kevin_magnussen,17,1,17,0
2020,6,raikkonen,18,0,18,0
2020,6,latifi,19,0,19,0
2020,6,russell,20,0,20,0
2020,6,grosjean,21,0,21,0
2020,7,hamilton,1,157,1,5
2020,7,max_verstappen,2,110,2,1
2020,7,bottas,3,107,3,1
2020,7,albon,4,48,4,0
2020,7,leclerc,5,45,5,0
2020,7,norris,6,45,6,0
2020,7,stroll,7,42,7,0
2020,7,ricciardo,8,33,8,0
2020,7,perez,9,33,9,0
2020,7,ocon,10,26,10,0
2020,7,sainz,11,23,11,0
2020,7,gasly,12,18,12,0
2020,7,vettel,13,16,13,0
2020,7,hulkenberg,14,6,14,0
2020,7,giovinazzi,15,2,15,0
2020,7,kvyat,16,2,16,0
2020,7,kevin_magnussen,17,1,17,0
2020,7,raikkonen,18,0,18,0
2020,7,latifi,19,0,19,0
2020,7,russell,20,0,20,0
2020,7,grosjean,21,0,21,0
2020,8,hamilton,1,164,1,5
2020,8,bottas,2,117,2,1
2020,8,max_verstappen,3,110,3,1
2020,8,stroll,4,57,4,0
2020,8,norris,5,57,5,0
2020,8,albon,6,48,6,0
2020,8,leclerc,7,45,7,0
2020,8,gasly,8,43,8,1
2020,8,sainz,9,41,9,0
2020,8,ricciardo,10,41,10,0
2020,8,perez,11,34,11,0
2020,8,ocon,12,30,12,0
2020,8,vettel,13,16,13,0
2020,8,hulkenberg,14,6,14,0
2020,8,kvyat,15,4,15,0
2020,8,giovinazzi,16,2,16,0
2020,8,kevin_magnussen,17,1,17,0
2020,8,latifi,18,0,18,0
2020,8,raikkonen,19,0,19,0
2020,8,grosjean,20,0,20,0
2020,8,russell,21,0,21,0
2020,9,hamilton,1,190,1,6
2020,9,bottas,2,135,2,1
2020,9,max_verstappen,3,110,3,1
2020,9,norris,4,65,4,0
2020,9,albon,5,63,5,0
2020,9,stroll,6,57,6,0
2020,9,ricciardo,7,53,7,0
2020,9,leclerc,8,49,8,0
2020,9,perez,9,44,9,0
2020,9,gasly,10,43,10,1
2020,9,sainz,11,41,11,0
2020,9,ocon,12,30,12,0
2020,9,vettel,13,17,13,0
2020,9,kvyat,14,10,14,0
2020,9,hulkenberg,15,6,15,0
2020,9,raikkonen,16,2,16,0
2020,9,giovinazzi,17,2,17,0
2020,9,kevin_magnussen,18,1,18,0
2020,9,latifi,19,0,19,0
2020,9,russell,20,0,20,0
2020,9,grosjean,21,0,21,0
2020,10,hamilton,1,205,1,6
2020,10,bottas,2,161,2,2
2020,10,max_verstappen,3,128,3,1
2020,10,norris,4,65,4,0
2020,10,albon,5,64,5,0
